iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SGP,Asia,Singapore,2022-03-01,748504.0,24080.0,18030.143,1030.0,11.0,10.571,137249.523,4415.432,3306.099,188.866,2.017,1.938,1.08,,,,,,,,,,108700.0,,19.932,123529.0,22.651,0.146,6.9,samples tested,13494143.0,4985782.0,4838192.0,3670169.0,11104.0,17848.0,247.44,91.42,88.72,67.3,3273.0,1520.0,0.028,60.19,5453600.0,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SHN,Africa,Saint Helena,2022-02-01,4.0,0.0,0.0,,,,656.276,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6095.0,,,,,,,,,,,,,80.56,,,,,
SHN,Africa,Saint Helena,2022-03-01,4.0,0.0,0.0,,,,656.276,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6095.0,,,,,,,,,,,,,80.56,,,,,
SLB,Oceania,Solomon Islands,2022-02-01,1486.0,303.0,119.429,12.0,3.0,1.429,2110.81,430.401,169.644,17.046,4.261,2.029,1.47,,,,,,,,,,,,,,,,,,,,,,,992.0,,,,,1409.0,313.0,0.044,87.5,703995.0,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73.0,0.567,,,,
SLB,Oceania,Solomon Islands,2022-03-01,7258.0,209.0,184.286,106.0,7.0,3.0,10309.732,296.877,261.771,150.569,9.943,4.261,1.05,,,,,,,,,,,,,,,,,,,,,,,2249.0,,,,,3195.0,822.0,0.117,87.5,703995.0,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73.0,0.567,,,,
SLE,Africa,Sierra Leone,2022-02-01,7623.0,0.0,2.286,125.0,0.0,0.0,936.332,0.0,0.281,15.354,0.0,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,9974.0,,,,,1225.0,8180.0,0.1,48.15,8141343.0,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,,54.7,0.452,,,,
SLE,Africa,Sierra Leone,2022-03-01,7665.0,0.0,0.286,125.0,0.0,0.0,941.491,0.0,0.035,15.354,0.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,3860.0,,,,,474.0,2910.0,0.036,48.15,8141343.0,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,,54.7,0.452,,,,
SLV,North America,El Salvador,2022-02-01,135109.0,0.0,1156.714,3908.0,9.0,6.571,20727.008,0.0,177.451,599.524,1.381,1.008,0.37,,,,,,,,,1273974.0,4642.0,195.44,0.712,4696.0,0.72,0.193,5.2,tests performed,,,,,,8802.0,,,,,1350.0,1473.0,0.023,28.7,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
SLV,North America,El Salvador,2022-03-01,156364.0,0.0,1225.429,4074.0,3.0,3.714,23987.727,0.0,187.992,624.99,0.46,0.57,0.2,,,,,,,,,1405080.0,4724.0,215.553,0.725,4677.0,0.717,0.095,10.5,tests performed,,,,,,10395.0,,,,,1595.0,1227.0,0.019,28.7,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
SMR,Europe,San Marino,2022-02-01,12884.0,0.0,156.857,109.0,0.0,0.143,378829.756,0.0,4612.089,3204.94,0.0,4.2,0.94,,,,,,,,,,,,,,,,,,,,,,,179.0,,,,,5263.0,5.0,0.015,43.52,34010.0,556.667,,,,56861.47,,,5.64,,,,3.8,84.97,,,,,
SMR,Europe,San Marino,2022-03-01,14414.0,45.0,29.571,112.0,0.0,0.0,423816.525,1323.14,869.492,3293.149,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,247.0,,,,,7263.0,123.0,0.362,43.52,34010.0,556.667,,,,56861.47,,,5.64,,,,3.8,84.97,,,,,
SOM,Africa,Somalia,2022-02-01,26067.0,679.0,97.0,1335.0,0.0,0.0,1593.386,41.505,5.929,81.604,0.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,1578.0,,,,,96.0,1563.0,0.01,36.11,16359500.0,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,,,,
SOM,Africa,Somalia,2022-03-01,26351.0,38.0,5.429,1348.0,0.0,0.0,1610.746,2.323,0.332,82.399,0.0,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,15259.0,,,,,933.0,10773.0,0.066,41.67,16359500.0,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,,,,
SPM,North America,Saint Pierre and Miquelon,2022-02-01,934.0,43.0,22.857,1.0,1.0,,161843.701,7451.048,3960.69,173.28,173.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771.0,,,,,,,,,,,,,81.07,,,,,
SPM,North America,Saint Pierre and Miquelon,2022-03-01,1087.0,17.0,3.429,1.0,0.0,0.0,188355.571,2945.763,594.104,173.28,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771.0,,,,,,,,,,,,,81.07,,,,,
SRB,Europe,Serbia,2022-02-01,1697012.0,19214.0,16737.857,13687.0,58.0,49.571,246962.147,2796.168,2435.821,1991.837,8.441,7.214,1.03,148.0,21.538,3848.0,559.99,,,,,8171561.0,39473.0,1189.188,5.744,33574.0,4.886,0.4985,2.0,people tested,,,,,,3718.0,,,,,541.0,602.0,0.009,36.11,6871547.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,,,,
SRB,Europe,Serbia,2022-03-01,1913861.0,2886.0,3096.286,15280.0,39.0,46.0,278519.67,419.993,450.595,2223.662,5.676,6.694,0.6,105.0,15.28,2411.0,350.867,,,,,8769892.0,15116.0,1276.262,2.2,14205.0,2.067,0.218,4.6,people tested,8474034.0,3344161.0,3263979.0,1865894.0,1698.0,1680.0,123.32,48.67,47.5,27.15,244.0,211.0,0.003,36.11,6871547.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,,,,
SSD,Africa,South Sudan,2022-02-01,16810.0,16.0,10.286,137.0,0.0,0.0,1476.974,1.406,0.904,12.037,0.0,0.0,0.86,,,,,,,,,322049.0,509.0,28.296,0.045,625.0,0.055,0.0165,60.8,tests performed,,,,,,3398.0,,,,,299.0,3263.0,0.029,36.11,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
SSD,Africa,South Sudan,2022-03-01,16978.0,5.0,5.429,137.0,0.0,0.0,1491.735,0.439,0.477,12.037,0.0,0.0,1.06,,,,,,,,,,,,,679.0,0.06,0.008,125.1,tests performed,,,,,,1638.0,,,,,144.0,1635.0,0.014,36.11,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,,,,
STP,Africa,Sao Tome and Principe,2022-02-01,5899.0,9.0,7.143,70.0,1.0,0.143,26409.806,40.293,31.979,313.39,4.477,0.64,0.3,,,,,,,,,,,,,,,,,,,,,,,268.0,,,,,1200.0,530.0,0.237,,223364.0,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9,70.39,0.625,,,,
STP,Africa,Sao Tome and Principe,2022-03-01,5934.0,0.0,0.571,72.0,0.0,0.0,26566.501,0.0,2.558,322.344,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,193775.0,111775.0,77969.0,,,268.0,86.75,50.04,34.91,,1200.0,530.0,0.237,,223364.0,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9,70.39,0.625,,,,
SUR,South America,Suriname,2022-02-01,73956.0,187.0,332.429,1267.0,4.0,2.857,124968.317,315.986,561.726,2140.933,6.759,4.828,0.68,,,,,,,,,,,,,705.0,1.191,,,tests performed,498165.0,264930.0,233235.0,41132.0,,265.0,84.18,44.77,39.41,6.95,448.0,106.0,0.018,60.19,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SUR,South America,Suriname,2022-03-01,78294.0,78.0,59.143,1317.0,0.0,0.429,132298.521,131.802,99.938,2225.422,0.0,0.724,0.62,,,,,,,,,78777.0,420.0,133.115,0.71,285.0,0.482,0.191,5.2,tests performed,,,,,,160.0,,,,,270.0,61.0,0.01,50.0,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,
SVK,Europe,Slovakia,2022-02-01,1593001.0,23702.0,16351.143,17850.0,20.0,21.714,292332.918,4349.573,3000.612,3275.668,3.67,3.985,1.48,234.0,42.942,1572.0,288.479,,,,,48019525.0,82181.0,8812.102,15.081,69608.0,12.774,0.254,3.9,tests performed,,,,,,6291.0,,,,,1154.0,573.0,0.011,50.0,5449270.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,,,,
SVK,Europe,Slovakia,2022-03-01,2134795.0,15437.0,15592.714,18530.0,45.0,35.857,391757.979,2832.857,2861.432,3400.455,8.258,6.58,0.85,238.0,43.676,2696.0,494.745,,,,,49658016.0,47794.0,9112.783,8.771,43738.0,8.026,0.317,3.2,tests performed,,,,,,1028.0,,,,,189.0,74.0,0.001,42.59,5449270.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,,,,
SVN,Europe,Slovenia,2022-02-01,722648.0,11827.0,13971.0,5880.0,14.0,11.714,347640.354,5689.551,6720.953,2828.66,6.735,5.635,1.13,132.0,63.501,772.0,371.382,,,,,2607657.0,116485.0,1254.451,56.037,32027.0,15.407,0.466,2.1,tests performed,2919176.0,1261318.0,1210577.0,593536.0,3467.0,2817.0,140.43,60.68,58.24,28.55,1355.0,177.0,0.009,62.96,2078723.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,,,,
SVN,Europe,Slovenia,2022-03-01,895174.0,2554.0,1830.0,6318.0,11.0,11.714,430636.501,1228.639,880.348,3039.366,5.292,5.635,0.6,94.0,45.22,489.0,235.241,,,,,4425299.0,12186.0,2128.855,5.862,13211.0,6.355,0.132,7.6,tests performed,2963537.0,1263948.0,1218299.0,628294.0,337.0,603.0,142.57,60.8,58.61,30.22,290.0,34.0,0.002,22.22,2078723.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,,,,
SWE,Europe,Sweden,2022-02-01,2183910.0,113454.0,37274.286,15961.0,106.0,38.286,214948.408,11166.558,3668.671,1570.94,10.433,3.768,1.08,111.0,10.925,2037.0,200.489,,,,,17462068.0,49830.0,1718.681,4.904,69845.0,6.874,0.5337,1.9,tests performed,,,,,,63576.0,,,,,6257.0,1878.0,0.018,50.0,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
SWE,Europe,Sweden,2022-03-01,2448182.0,7040.0,2402.429,17242.0,100.0,44.143,240959.024,692.903,236.456,1697.021,9.842,4.345,0.55,67.0,6.594,1319.0,129.821,,,,,18004764.0,6878.0,1772.095,0.677,7956.0,0.783,0.302,3.3,tests performed,,,,,,22619.0,,,,,2226.0,578.0,0.006,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
SWZ,Africa,Eswatini,2022-02-01,68423.0,56.0,37.0,1375.0,0.0,0.714,58363.024,47.767,31.56,1172.839,0.0,0.609,0.76,,,,,,,,,,,,,,,,,,475718.0,374633.0,,,,1867.0,40.58,31.96,,,1593.0,1222.0,0.104,60.19,1172369.0,79.492,21.5,3.163,1.845,7738.975,,333.436,3.94,1.7,16.5,24.097,2.1,60.19,0.611,,,,
SWZ,Africa,Eswatini,2022-03-01,69191.0,31.0,24.286,1390.0,0.0,0.0,59018.108,26.442,20.715,1185.634,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,786.0,,,,,670.0,279.0,0.024,60.19,1172369.0,79.492,21.5,3.163,1.845,7738.975,,333.436,3.94,1.7,16.5,24.097,2.1,60.19,0.611,,,,
SXM,North America,Sint Maarten (Dutch part),2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,1451.0,12.0,0.028,,43421.0,1209.088,,,,36327.232,,,,,,,,78.95,,,,,
SXM,North America,Sint Maarten (Dutch part),2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,415.0,4.0,0.009,,43421.0,1209.088,,,,36327.232,,,,,,,,78.95,,,,,
SYC,Africa,Seychelles,2022-02-01,37190.0,0.0,226.286,154.0,0.0,1.571,375998.382,0.0,2287.794,1556.971,0.0,15.887,0.92,,,,,,,,,,,,,,,,,,,,,,,195.0,,,,,1971.0,21.0,0.021,75.0,98910.0,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,,3.6,73.4,0.796,,,,
SYC,Africa,Seychelles,2022-03-01,39403.0,67.0,31.714,163.0,0.0,0.429,398372.258,677.383,320.638,1647.963,0.0,4.333,0.91,,,,,,,,,,,,,,,,,,198120.0,84141.0,79921.0,,,166.0,200.3,85.07,80.8,,1678.0,10.0,0.01,56.48,98910.0,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,,3.6,73.4,0.796,,,,
SYR,Asia,Syria,2022-02-01,51483.0,81.0,58.286,2992.0,3.0,2.571,2817.019,4.432,3.189,163.715,0.164,0.141,1.36,,,,,,,,,,,,,,,,,,,,,,,2829.0,,,,,155.0,17553.0,0.096,37.96,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
SYR,Asia,Syria,2022-03-01,54664.0,89.0,107.429,3079.0,4.0,3.286,2991.075,4.87,5.878,168.475,0.219,0.18,0.81,,,,,,,,,,,,,,,,,tests performed,3264756.0,2239981.0,1269123.0,,,9645.0,17.86,12.26,6.94,,528.0,5255.0,0.029,30.56,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,,,,
TCA,North America,Turks and Caicos Islands,2022-02-01,5745.0,18.0,25.0,34.0,0.0,0.0,146458.981,458.879,637.332,866.772,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,3110.0,17.0,0.043,,39226.0,37.312,,,,,,,,,,,,80.22,,,,,
TCA,North America,Turks and Caicos Islands,2022-03-01,5867.0,0.0,3.0,36.0,0.0,0.0,149569.163,0.0,76.48,917.759,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,637.0,10.0,0.025,,39226.0,37.312,,,,,,,,,,,,80.22,,,,,
TCD,Africa,Chad,2022-02-01,7155.0,0.0,11.429,190.0,0.0,0.0,422.998,0.0,0.676,11.233,0.0,0.0,0.48,,,,,,,,,198518.0,,11.736,,266.0,0.016,0.043,23.3,tests performed,,,,,,1238.0,,,,,73.0,749.0,0.004,32.41,16914985.0,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,,,5.818,,54.24,0.398,,,,
TCD,Africa,Chad,2022-03-01,7257.0,2.0,1.286,190.0,0.0,0.0,429.028,0.118,0.076,11.233,0.0,0.0,0.38,,,,,,,,,,,,,46.0,0.003,0.028,35.8,tests performed,,,,,,594.0,,,,,35.0,363.0,0.002,32.41,16914985.0,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,,,5.818,,54.24,0.398,,,,
TGO,Africa,Togo,2022-02-01,36509.0,18.0,19.571,268.0,0.0,0.143,4306.199,2.123,2.308,31.61,0.0,0.017,0.44,,,,,,,,,664860.0,1002.0,78.42,0.118,993.0,0.117,0.0197,50.7,tests performed,,,,,,5219.0,,,,,616.0,3190.0,0.038,43.52,8478242.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,,,,
TGO,Africa,Togo,2022-03-01,36806.0,8.0,7.286,272.0,0.0,0.0,4341.23,0.944,0.859,32.082,0.0,0.0,0.67,,,,,,,,,692021.0,976.0,81.623,0.115,1014.0,0.12,0.0072,139.2,tests performed,,,,,,5219.0,,,,,616.0,3190.0,0.038,45.37,8478242.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,,,,
THA,Asia,Thailand,2022-02-01,2456551.0,8587.0,8229.571,22207.0,22.0,21.429,35118.247,122.758,117.648,317.466,0.315,0.306,1.14,,,,,,,,,19460492.0,54722.0,278.202,0.782,47966.0,0.686,0.1716,5.8,tests performed,116977338.0,52401980.0,48745817.0,15829541.0,227953.0,323370.0,167.23,74.91,69.69,22.63,4623.0,26343.0,0.038,48.15,69950844.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,2022-03-01,2934544.0,42617.0,23393.0,23021.0,88.0,41.571,41951.517,609.242,334.421,329.103,1.258,0.594,1.17,,,,,,,,,21146224.0,76230.0,302.301,1.09,67295.0,0.962,0.3476,2.9,tests performed,123999850.0,53665546.0,49702406.0,20631898.0,159477.0,236418.0,177.27,76.72,71.05,29.49,3380.0,57047.0,0.082,48.61,69950844.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
TJK,Asia,Tajikistan,2022-02-01,17716.0,10.0,15.286,125.0,0.0,0.0,1817.096,1.026,1.568,12.821,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,45426.0,,,,,4659.0,20960.0,0.215,18.52,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2022-03-01,17786.0,0.0,0.0,125.0,0.0,0.0,1824.275,0.0,0.0,12.821,0.0,0.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,60143.0,,,,,6169.0,9723.0,0.1,15.74,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TKM,Asia,Turkmenistan,2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19106.0,,,,,3123.0,7918.0,0.129,69.44,6117933.0,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100.0,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19106.0,,,,,3123.0,7918.0,0.129,66.67,6117933.0,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100.0,7.4,68.19,0.715,,,,
TLS,Asia,Timor,2022-02-01,20105.0,159.0,33.429,122.0,0.0,0.0,14960.469,118.315,24.875,90.782,0.0,0.0,2.1,,,,,,,,,,,,,245.0,0.182,0.1364,7.3,tests performed,1242550.0,672455.0,564583.0,,,696.0,92.46,50.04,42.01,,518.0,247.0,0.018,36.11,1343875.0,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,,,,
TLS,Asia,Timor,2022-03-01,22693.0,0.0,29.714,128.0,0.0,0.429,16886.243,0.0,22.111,95.247,0.0,0.319,0.43,,,,,,,,,,,,,387.0,0.288,0.0768,13.0,tests performed,1265017.0,679946.0,573462.0,,,858.0,94.13,50.6,42.67,,638.0,395.0,0.029,36.11,1343875.0,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,,,,
TON,Oceania,Tonga,2022-02-01,1.0,0.0,0.0,,,,9.367,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,,,,,1733.0,55.0,0.052,52.78,106759.0,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725,,,,
TON,Oceania,Tonga,2022-03-01,355.0,0.0,14.429,,,,3325.247,0.0,135.151,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,355.0,,,,,3325.0,128.0,0.12,79.17,106759.0,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725,,,,
TTO,North America,Trinidad and Tobago,2022-02-01,112019.0,470.0,658.714,3412.0,8.0,11.0,79821.202,334.907,469.379,2431.283,5.701,7.838,0.98,,,,,,,,,581764.0,15921.0,414.547,11.345,3182.0,2.267,0.207,4.8,people tested,1483440.0,734014.0,691340.0,111463.0,,1907.0,105.71,52.3,49.26,7.94,1359.0,401.0,0.029,56.48,1403374.0,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3.0,73.51,0.796,,,,
TTO,North America,Trinidad and Tobago,2022-03-01,128145.0,378.0,522.429,3632.0,4.0,7.143,91312.081,269.351,372.266,2588.049,2.85,5.09,0.89,,,,,,,,,634632.0,6079.0,452.219,4.332,2584.0,1.841,0.202,5.0,people tested,1525728.0,741641.0,703141.0,136158.0,,1238.0,108.72,52.85,50.1,9.7,882.0,214.0,0.015,59.26,1403374.0,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3.0,73.51,0.796,,,,
TUN,Africa,Tunisia,2022-02-01,917814.0,8001.0,8725.0,26362.0,74.0,51.857,76896.125,670.338,730.996,2208.656,6.2,4.345,1.06,,,,,,,,,4077300.0,19538.0,341.604,1.637,20302.0,1.701,0.4298,2.3,people tested,12788767.0,7105519.0,6260918.0,1040285.0,31517.0,11753.0,107.15,59.53,52.46,8.72,985.0,2264.0,0.019,55.56,11935764.0,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,,,,
TUN,Africa,Tunisia,2022-03-01,998230.0,0.0,1414.429,27784.0,0.0,38.857,83633.524,0.0,118.503,2327.794,0.0,3.256,0.86,,,,,,,,,,,,,5840.0,0.489,0.2422,4.1,people tested,,,,,,4453.0,,,,,373.0,1438.0,0.012,50.0,11935764.0,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,,,,
TUR,Asia,Turkey,2022-02-01,11722483.0,102601.0,90284.286,87614.0,198.0,187.857,137842.261,1206.464,1061.634,1030.235,2.328,2.209,1.2,,,,,,,,,132050132.0,452173.0,1552.75,5.317,433553.0,5.098,0.2082,4.8,tests performed,142171571.0,57437044.0,52422425.0,32312102.0,189781.0,153350.0,167.18,67.54,61.64,38.0,1803.0,10860.0,0.013,58.33,85042736.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82,,,,
TUR,Asia,Turkey,2022-03-01,14149341.0,59885.0,67680.0,94648.0,203.0,236.857,166379.184,704.175,795.835,1112.946,2.387,2.785,0.73,,,,,,,,,144505596.0,403117.0,1699.212,4.74,428986.0,5.044,0.1578,6.3,tests performed,145719490.0,57690044.0,52821088.0,35208358.0,87858.0,84446.0,171.35,67.84,62.11,41.4,993.0,6634.0,0.008,58.33,85042736.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82,,,,
TUV,Oceania,Tuvalu,2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,252.0,1.0,0.008,,11925.0,373.067,,,,3575.104,3.3,,27.25,,,,,67.57,,,,,
TUV,Oceania,Tuvalu,2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,252.0,1.0,0.008,,11925.0,373.067,,,,3575.104,3.3,,27.25,,,,,67.57,,,,,
TWN,Asia,Taiwan,2022-02-01,18850.0,60.0,62.714,851.0,0.0,0.0,790.19,2.515,2.629,35.674,0.0,0.0,1.06,,,,,,,,,5703011.0,11064.0,239.07,0.464,19545.0,0.819,0.0032,311.7,people tested,,,,,,167245.0,,,,,7011.0,12466.0,0.052,27.78,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TWN,Asia,Taiwan,2022-03-01,20533.0,44.0,61.857,853.0,0.0,0.143,860.742,1.844,2.593,35.758,0.0,0.006,1.07,,,,,,,,,6364945.0,27230.0,266.818,1.141,19998.0,0.838,0.0031,323.3,people tested,47328210.0,19348245.0,17954500.0,10025465.0,179640.0,168886.0,198.4,81.11,75.27,42.03,7080.0,5976.0,0.025,27.78,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,,,,
TZA,Africa,Tanzania,2022-02-01,33230.0,0.0,44.286,789.0,0.0,1.571,540.339,0.0,0.72,12.83,0.0,0.026,0.52,,,,,,,,,,,,,1004.0,0.016,0.0441,22.7,tests performed,,,,,,36789.0,,,,,598.0,20562.0,0.033,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2022-03-01,33620.0,0.0,0.0,798.0,0.0,0.0,546.681,0.0,0.0,12.976,0.0,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,36877.0,,,,,600.0,22816.0,0.037,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
UGA,Africa,Uganda,2022-02-01,161929.0,90.0,164.429,3538.0,5.0,5.857,3436.266,1.91,3.489,75.079,0.106,0.124,0.46,,,,,,,,,,,,,4118.0,0.087,0.0399,25.0,tests performed,,,,,,75497.0,,,,,1602.0,61980.0,0.132,34.26,47123533.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,,,,
UGA,Africa,Uganda,2022-03-01,163342.0,35.0,29.143,3588.0,0.0,0.429,3466.251,0.743,0.618,76.14,0.0,0.009,0.66,,,,,,,,,,,,,3266.0,0.069,0.0089,112.1,tests performed,,,,,,57415.0,,,,,1218.0,37927.0,0.08,43.52,47123533.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,,,,
