iso_code,continent,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BLR,Europe,Belarus,2/3/2022,79795.151,528.441,645.884,1.589,3.81,0.0771,13,tests performed,,,,23.15,9442867,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11,74.79,0.823
BLR,Europe,Belarus,2/4/2022,80573.516,778.365,647.685,1.8,3.974,0.0935,10.7,tests performed,,,,23.15,9442867,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11,74.79,0.823
BLR,Europe,Belarus,2/5/2022,81445.18,871.663,649.379,1.694,3.947,0.1168,8.6,tests performed,,,,23.15,9442867,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11,74.79,0.823
BLR,Europe,Belarus,2/6/2022,82325.739,880.559,650.968,1.589,3.921,0.1405,7.1,tests performed,57.05,46.31,,23.15,9442867,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11,74.79,0.823
BLR,Europe,Belarus,2/7/2022,82947.266,621.527,652.238,1.271,3.894,0.1566,6.4,tests performed,,,,23.15,9442867,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11,74.79,0.823
BEL,Europe,Belgium,2/1/2022,273737.068,2489.784,2500.186,2.665,8.718,0.439,2.3,tests performed,78.76,76.4,56.84,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2/2/2022,277642.389,3905.321,2504.399,4.212,8.115,0.428,2.3,tests performed,78.84,76.5,57.11,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2/3/2022,280911.466,3269.077,2508.955,4.556,7.557,0.417,2.4,tests performed,78.87,76.51,57.33,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2/4/2022,283351.389,2439.923,2512.565,3.611,7.055,0.405,2.5,tests performed,78.88,76.54,57.56,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2/5/2022,283351.389,0,2512.565,0,6.718,0.395,2.5,tests performed,78.95,76.75,57.68,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2/6/2022,283351.389,0,2512.565,0,6.538,0.389,2.6,tests performed,78.96,76.81,57.68,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BEL,Europe,Belgium,2/7/2022,287546.162,4194.773,2522.022,9.456,6.237,0.377,2.7,tests performed,78.97,76.83,57.78,50,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931
BLZ,North America,Belize,2/1/2022,128431.893,3746.465,1553.412,9.879,4.841,0.2727,3.7,tests performed,,,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BLZ,North America,Belize,2/2/2022,130335.996,1904.103,1553.412,0,4.561,0.2874,3.5,tests performed,,,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BLZ,North America,Belize,2/3/2022,131380.66,1044.664,1553.412,0,4.561,0.2633,3.8,tests performed,,,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BLZ,North America,Belize,2/4/2022,132235.16,854.5,1553.412,0,4.561,0.2364,4.2,tests performed,57.55,50.49,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BLZ,North America,Belize,2/5/2022,132235.16,0,1553.412,0,4.561,0.2364,4.2,tests performed,,,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BLZ,North America,Belize,2/6/2022,132235.16,0,1553.412,0,4.561,0.2364,4.2,tests performed,,,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BLZ,North America,Belize,2/7/2022,133803.391,1568.23,1555.882,2.47,4.561,0.2856,3.5,tests performed,,,,72.22,404915,16.426,25,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716
BEN,Africa,Benin,2/1/2022,2124.322,0,13.091,0,,,,,,,,53.7,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BEN,Africa,Benin,2/2/2022,2128.177,3.855,13.091,0,,,,,,,,53.7,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BEN,Africa,Benin,2/3/2022,2128.177,0,13.091,0,,,,,,,,53.7,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BEN,Africa,Benin,2/4/2022,2128.177,0,13.091,0,,,,,18.23,14.2,,53.7,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BEN,Africa,Benin,2/5/2022,2128.177,0,13.091,0,,,,,,,,53.7,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BEN,Africa,Benin,2/6/2022,2128.177,0,13.091,0,,,,,,,,53.7,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BEN,Africa,Benin,2/7/2022,2128.177,0,13.091,0,,,,,,,,55.56,12451031,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
BMU,North America,Bermuda,2/1/2022,173822.715,0,1884.301,0,,,,,,,,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BMU,North America,Bermuda,2/2/2022,173822.715,0,1884.301,0,,,,,,,,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BMU,North America,Bermuda,2/3/2022,175884.172,2061.457,1900.406,16.105,,,,,,,,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BMU,North America,Bermuda,2/4/2022,175884.172,0,1900.406,0,,,,,75.31,73.96,46.88,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BMU,North America,Bermuda,2/5/2022,175884.172,0,1900.406,0,,,,,,,,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BMU,North America,Bermuda,2/6/2022,175884.172,0,1900.406,0,,,,,,,,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BMU,North America,Bermuda,2/7/2022,178090.575,2206.403,1916.511,16.105,,,,,,,,41.67,62092,1308.82,,,,50669.315,,139.547,13,,,,,82.59,
BTN,Asia,Bhutan,2/1/2022,6671.368,400.051,5.129,0,13.659,0.0168,59.6,samples tested,,,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BTN,Asia,Bhutan,2/2/2022,6914.989,243.621,5.129,0,14.054,0.017,58.8,samples tested,,,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BTN,Asia,Bhutan,2/3/2022,7093.217,178.228,5.129,0,13.748,0.0174,57.4,samples tested,,,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BTN,Asia,Bhutan,2/4/2022,7334.274,241.057,5.129,0,13.579,0.0174,57.5,samples tested,,,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BTN,Asia,Bhutan,2/5/2022,7608.668,274.394,5.129,0,12.906,0.0194,51.5,samples tested,,,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BTN,Asia,Bhutan,2/6/2022,7811.258,202.59,5.129,0,11.253,0.0229,43.7,samples tested,76.19,73.24,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BTN,Asia,Bhutan,2/7/2022,8077.959,266.701,5.129,0,9.624,0.0268,37.3,samples tested,,,,75.46,779900,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654
BOL,South America,Bolivia,2/1/2022,72638.777,323.25,1775.637,5.071,1.272,0.297,3.4,tests performed,56.93,44.53,7.48,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BOL,South America,Bolivia,2/2/2022,72989.071,350.293,1778.51,2.873,1.225,0.281,3.6,tests performed,57.01,44.7,7.54,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BOL,South America,Bolivia,2/3/2022,73276.066,286.996,1780.877,2.366,1.173,0.2605,3.8,tests performed,57.07,44.86,7.6,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BOL,South America,Bolivia,2/4/2022,73276.066,0,1780.877,0,1.124,0.272,3.7,tests performed,57.18,45.08,7.68,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BOL,South America,Bolivia,2/5/2022,73671.403,395.337,1785.609,4.733,1.069,0.2773,3.6,tests performed,57.22,45.17,7.72,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BOL,South America,Bolivia,2/6/2022,73671.403,0,1785.609,0,1.048,0.2244,4.5,tests performed,57.23,45.19,7.73,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BOL,South America,Bolivia,2/7/2022,73938.201,266.798,1789.159,3.549,1.011,0.2292,4.4,tests performed,57.31,45.34,7.79,29.63,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718
BIH,Europe,Bosnia and Herzegovina,2/1/2022,106970.855,498.857,4442.526,15.628,,,,,28.9,25.9,3.8,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BIH,Europe,Bosnia and Herzegovina,2/2/2022,107621.698,650.843,4459.992,17.466,,,,,,,,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BIH,Europe,Bosnia and Herzegovina,2/3/2022,108209.418,587.72,4474.7,14.708,,,,,,,,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BIH,Europe,Bosnia and Herzegovina,2/4/2022,108573.449,364.031,4495.843,21.143,,,,,,,,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BIH,Europe,Bosnia and Herzegovina,2/5/2022,108573.449,0,4495.843,0,,,,,,,,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BIH,Europe,Bosnia and Herzegovina,2/6/2022,108573.449,0,4495.843,0,,,,,,,,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BIH,Europe,Bosnia and Herzegovina,2/7/2022,109371.682,798.233,4535.065,39.222,,,,,,,,36.11,3263459,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
BWA,Africa,Botswana,2/1/2022,105553.053,0,1076.655,0,0.845,0.5031,2,tests performed,,,,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BWA,Africa,Botswana,2/2/2022,105553.053,0,1076.655,0,0.845,0.5031,2,tests performed,,,,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BWA,Africa,Botswana,2/3/2022,106806.578,1253.525,1078.323,1.669,0.845,0.3735,2.7,tests performed,,,,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BWA,Africa,Botswana,2/4/2022,106806.578,0,1078.323,0,0.952,0.3315,3,tests performed,,,,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BWA,Africa,Botswana,2/5/2022,106806.578,0,1078.323,0,1.06,0.2978,3.4,tests performed,,,,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BWA,Africa,Botswana,2/6/2022,106806.578,0,1078.323,0,1.167,0.2704,3.7,tests performed,,,,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BWA,Africa,Botswana,2/7/2022,107276.284,469.707,1081.661,3.337,1.274,0.1932,5.2,tests performed,57.43,46.92,3,13.89,2397240,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735
BRA,South America,Brazil,2/1/2022,119792.368,800.263,2936.333,3.584,0.349,,,tests performed,79.72,70.11,22.53,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRA,South America,Brazil,2/2/2022,120661.385,869.017,2940.749,4.416,0.346,,,tests performed,79.87,70.22,22.88,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRA,South America,Brazil,2/3/2022,122003.244,1341.859,2945.422,4.673,0.342,,,tests performed,80.01,70.33,23.27,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRA,South America,Brazil,2/4/2022,123024.584,1021.34,2949.927,4.505,0.339,,,tests performed,80.28,70.41,23.53,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRA,South America,Brazil,2/5/2022,123763.354,738.77,2953.805,3.879,0.335,,,tests performed,80.43,70.45,23.71,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRA,South America,Brazil,2/6/2022,124052.396,289.042,2955.763,1.958,0.331,,,tests performed,80.46,70.5,24.07,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRA,South America,Brazil,2/7/2022,124377.709,325.314,2957.782,2.019,0.328,,,tests performed,80.68,70.56,24.32,61.57,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765
BRN,Asia,Brunei,2/1/2022,37315.529,0,221.954,0,,,,,,,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BRN,Asia,Brunei,2/2/2022,37802.47,486.941,221.954,0,,,,,,,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BRN,Asia,Brunei,2/3/2022,37802.47,0,221.954,0,,,,,,,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BRN,Asia,Brunei,2/4/2022,38255.438,452.968,221.954,0,,,,,,,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BRN,Asia,Brunei,2/5/2022,39417.302,1161.864,221.954,0,,,,,,,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BRN,Asia,Brunei,2/6/2022,39417.302,0,221.954,0,,,,,,,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BRN,Asia,Brunei,2/7/2022,41111.403,1694.101,221.954,0,,,,,92.25,91.5,,57.41,441532,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2,30.9,,2.7,75.86,0.838
BGR,Europe,Bulgaria,2/1/2022,139648.569,1615.711,4843.652,12.615,5.883,0.2093,4.8,tests performed,,28.99,8.93,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2/2/2022,140975.589,1327.02,4856.267,12.615,5.678,0.214,4.7,tests performed,,29.04,9,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2/3/2022,142156.161,1180.572,4870.187,13.92,4.88,0.2417,4.1,tests performed,,29.1,9.07,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2/4/2022,143332.964,1176.802,4884.687,14.5,4.841,0.2361,4.2,tests performed,,29.15,9.15,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2/5/2022,144019.818,686.855,4890.487,5.8,4.802,0.2331,4.3,tests performed,,29.17,9.17,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2/6/2022,144336.059,316.24,4896.577,6.09,4.763,0.2332,4.3,tests performed,,29.18,9.18,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2/7/2022,145497.781,1161.723,4922.096,25.52,4.569,0.2334,4.3,tests performed,,29.21,9.22,44.44,6896655,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BFA,Africa,Burkina Faso,2/1/2022,960.548,1.163,17.258,0.233,0.013,0.0714,14,tests performed,,,,17.59,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BFA,Africa,Burkina Faso,2/2/2022,960.548,0,17.258,0,0.013,0.0302,33.1,tests performed,7,4,,13.89,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BFA,Africa,Burkina Faso,2/3/2022,961.246,0.698,17.305,0.047,0.013,0.0375,26.7,tests performed,,,,13.89,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BFA,Africa,Burkina Faso,2/4/2022,961.665,0.419,17.305,0,0.013,0.0321,31.2,tests performed,,,,13.89,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BFA,Africa,Burkina Faso,2/5/2022,961.944,0.279,17.305,0,0.013,0.0353,28.3,tests performed,,,,13.89,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BFA,Africa,Burkina Faso,2/6/2022,961.944,0,17.305,0,0.012,0.0368,27.2,tests performed,,,,13.89,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BFA,Africa,Burkina Faso,2/7/2022,962.13,0.186,17.305,0,0.015,0.0269,37.1,tests performed,,,,13.89,21497097,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
BDI,Africa,Burundi,2/1/2022,3054.32,0,3.101,0,0.192,0.0178,56.1,tests performed,,,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
BDI,Africa,Burundi,2/2/2022,3057.339,3.019,3.101,0,0.212,0.0165,60.8,tests performed,0.07,0.06,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
BDI,Africa,Burundi,2/3/2022,3064.927,7.588,3.101,0,0.231,0.015,66.8,tests performed,,,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
BDI,Africa,Burundi,2/4/2022,3064.927,0,3.101,0,0.227,0.0135,73.9,tests performed,,,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
BDI,Africa,Burundi,2/5/2022,3064.927,0,3.101,0,0.222,0.0138,72.4,tests performed,,,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
BDI,Africa,Burundi,2/6/2022,3064.927,0,3.101,0,0.217,0.0141,70.9,tests performed,,,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
BDI,Africa,Burundi,2/7/2022,3079.615,14.687,3.101,0,0.213,0.017,58.8,tests performed,,,,19.44,12255429,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433
KHM,Asia,Cambodia,2/1/2022,7163.154,2.065,177.913,0,0.203,0.0123,81.2,tests performed,84.71,81.22,36.11,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
KHM,Asia,Cambodia,2/2/2022,7165.986,2.832,177.913,0,0.203,0.0134,74.7,tests performed,84.72,81.23,36.31,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
KHM,Asia,Cambodia,2/3/2022,7168.701,2.714,177.913,0,0.203,0.0139,72,tests performed,84.73,81.26,36.6,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
KHM,Asia,Cambodia,2/4/2022,7172.595,3.895,177.913,0,0.203,0.0151,66.4,tests performed,84.74,81.27,36.85,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
KHM,Asia,Cambodia,2/5/2022,7179.204,6.609,177.913,0,0.203,0.0175,57.2,tests performed,,,,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
KHM,Asia,Cambodia,2/6/2022,7185.754,6.55,177.913,0,0.203,0.0197,50.7,tests performed,84.75,81.29,37.14,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
KHM,Asia,Cambodia,2/7/2022,7192.127,6.373,177.913,0,0.203,0.0219,45.7,tests performed,84.77,81.32,37.35,35.65,16946446,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8,69.82,0.594
CMR,Africa,Cameroon,2/1/2022,4287.279,0,69.056,0,,,,,,,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CMR,Africa,Cameroon,2/2/2022,4287.279,0,69.056,0,,,,,,,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CMR,Africa,Cameroon,2/3/2022,4287.279,0,69.056,0,,,,,3.5,2.6,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CMR,Africa,Cameroon,2/4/2022,4287.279,0,69.056,0,,,,,,,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CMR,Africa,Cameroon,2/5/2022,4287.279,0,69.056,0,,,,,,,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CMR,Africa,Cameroon,2/6/2022,4287.279,0,69.056,0,,,,,,,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CMR,Africa,Cameroon,2/7/2022,4322.468,35.189,70.048,0.992,,,,,,,,30.56,27224262,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563
CAN,North America,Canada,2/1/2022,81054.903,313.571,912.842,3.573,2.186,0.1743,5.7,tests performed,84.97,79.32,41.29,78.24,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2/2/2022,81458.182,403.279,916.283,3.441,2.145,0.1914,5.2,tests performed,84.98,79.44,41.65,78.24,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2/3/2022,81804.196,346.013,919.593,3.31,2.092,0.1686,5.9,tests performed,85.01,79.53,42.01,78.24,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2/4/2022,82148.265,344.069,922.877,3.284,2.067,0.1644,6.1,tests performed,85.04,79.63,42.29,76.39,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2/5/2022,82322.243,173.979,924.506,1.629,2.026,0.1644,6.1,tests performed,85.07,79.7,42.5,76.39,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2/6/2022,82464.174,141.931,925.609,1.103,2.032,0.1604,6.2,tests performed,85.09,79.79,42.65,76.39,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2/7/2022,82885.789,421.615,928.945,3.336,1.884,0.1626,6.1,tests performed,85.1,79.94,43,76.39,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929
CPV,Africa,Cape Verde,2/1/2022,99165.155,46.271,704.75,0,,,,tests performed,,,,47.22,561901,135.58,25.7,4.46,3.437,6222.554,,182.219,2.42,2.1,16.5,,2.1,72.98,0.665
CPV,Africa,Cape Verde,2/2/2022,99197.19,32.034,704.75,0,,,,tests performed,,,,47.22,561901,135.58,25.7,4.46,3.437,6222.554,,182.219,2.42,2.1,16.5,,2.1,72.98,0.665
CPV,Africa,Cape Verde,2/3/2022,99223.885,26.695,704.75,0,,,,tests performed,,,,47.22,561901,135.58,25.7,4.46,3.437,6222.554,,182.219,2.42,2.1,16.5,,2.1,72.98,0.665
